invoiceId,businessId,payerId,relationDays,relationRecurrence,issuerCancelledInvoices,diasActividadPagador,facturaMorosa,montoFacturaWsz,issuerInvoicesAmountWsz,Clients12MonthsWsz,payerRatioMorosidad,payerAmountFacturas,payerAvgAmountFacturas,payerAvgDiasMora,payerDesvAmount,businessRatioMororsidad,businessAvgDiasMora
459,18432,976,1047,403.0,39.5,0.142009,3891.0,0,2963100.0,288479646.0,28.0,0.0,0.0,0,0.0,2963100.0,0.5,-0.5
460,19204,976,5339,257.0,63.5,0.134274,7846.0,1,4105500.0,295298346.0,28.0,0.5365853658536586,205597234.05,5014566,2.682926829268293,-909066.0,0.3333333333333333,-0.3333333333333333
461,25,980,4900,1466.0,2.631956912028725,0.006494,10415.0,1,221995.0,82335183.0,139.0,0.0,0.0,0,0.0,221995.0,0.0,0.0
462,931,980,2753,497.0,82.66666666666667,0.00675,1184.0,1,2916155.0,116700849.0,143.0,0.0,0.0,0,0.0,2916155.0,1.0,3.0
463,938,980,4900,1495.0,2.630281690140845,0.006689,10444.0,0,459757.0,157874125.0,149.0,0.2,57162314.0,11432462,-13.8,-10972705.0,1.0,254.0
464,269,989,3044,669.0,12.333333333333334,0.066718,5037.0,1,3165135.0,66925083.0,32.0,0.0,0.0,0,0.0,3165135.0,0.0,0.0
465,5032,989,3044,791.0,13.152542372881356,0.071985,5159.0,0,979653.0,84748696.0,33.0,0.3333333333333333,85280700.0,9475633,-6.222222222222222,-8495980.0,1.0,1.0
466,7173,989,3044,810.0,13.21311475409836,0.072186,5178.0,0,2414769.0,89558779.0,33.0,0.25,95432278.0,7952689,-8.333333333333334,-5537920.0,0.5,-6.5
467,13106,992,1311,324.0,18.0,0.042686,3347.0,1,13154807.0,61328132.0,4.0,0.0,0.0,0,0.0,13154807.0,0.0,0.0
468,4896,993,5136,5.0,5.0,0.187354,10511.0,0,29901725.0,233609777.0,6.0,0.0,0.0,0,0.0,29901725.0,0.0,0.0
469,6254,993,2687,584.0,30.36842105263158,0.164001,5295.0,0,124950.0,269476377.0,6.0,0.0,3857898.0,1928949,-9.0,-1803999.0,0.0,0.0
470,11385,993,2687,669.0,28.782608695652176,0.15738,5380.0,0,5973205.0,291532220.0,8.0,0.0,14558128.0,2079732,-9.428571428571429,3893473.0,0.0,-3.5
471,12577,993,2687,687.0,28.291666666666668,0.147474,5398.0,0,36934625.0,328466845.0,8.0,0.0,20531333.0,2566416,-10.0,34368209.0,0.0,-7.0
472,4297,996,4557,4.0,80.0,0.021664,10059.0,1,4630052.0,186355947.0,22.0,0.1904761904761904,46992482.0,2237737,-3.761904761904762,2392315.0,0.0,0.0
473,7378,996,5297,378.0,42.0,0.030375,8176.0,0,5696316.0,202177925.0,23.0,0.0,28322547.0,5664509,0.0,31807.0,1.0,2.0
474,17383,996,5297,541.0,41.61538461538461,0.037989,8339.0,0,6878200.0,300912392.0,16.0,0.0,117721968.0,5118346,0.0,1759854.0,0.5,1.0
475,16929,1001,5122,385.0,11.235294117647058,0.074362,10723.0,1,6064699.0,118655185.0,161.09999999999943,0.0,0.0,0,0.0,6064699.0,0.0,0.0
476,1178,1002,4900,109.0,10.8,0.0,10434.0,0,13020187.0,13020187.0,1.0,0.25,44142127.0,11035531,-12.0,1984656.0,0.0,0.0
477,3692,1002,4900,160.0,12.23076923076923,0.0,10485.0,0,16732987.0,29753174.0,2.0,0.1428571428571428,91755877.0,13107982,-13.142857142857142,3625005.0,0.0,-21.0
478,8989,1002,4900,255.0,13.421052631578949,0.0,10580.0,1,29192485.0,74063419.0,2.0,0.1111111111111111,161601429.0,8977857,-10.22222222222222,20214628.0,0.0,-12.0
479,17762,1002,4900,399.0,12.870967741935484,0.116721,10724.0,0,16248855.0,206459844.0,3.0,0.2068965517241379,266823558.0,9200812,-8.413793103448276,7048043.0,0.3333333333333333,0.3333333333333333
480,18814,1005,462,426.0,24.764705882352946,0.01965,1274.0,0,5595550.0,32545740.0,1.0,0.0,844210.0,844210,-3.0,4751340.0,0.0,0.0
481,16322,1009,740,273.0,15.941176470588236,0.016283,4745.0,1,1606500.0,9996000.0,11.0,1.0,17606750.0,3521350,162.4,-1914850.0,0.0,0.0
482,1721,1026,1759,826.0,68.83333333333333,0.103888,5662.0,0,2966194.0,170766888.0,62.0,0.0,0.0,0,0.0,2966194.0,0.0,0.0
483,12617,1026,5234,1.0,80.0,0.092435,9380.0,0,14150940.0,305890292.0,62.0,0.625,392144173.1999999,24509010,19.75,-10358070.0,0.0,-53.0
484,9251,1030,4692,175.0,57.66666666666666,0.030783,10583.0,0,2210068.0,7218703.0,12.0,0.1111111111111111,11291502.0,1254611,-4.333333333333333,955457.0,0.0,0.0
485,13398,1032,4951,452.0,30.066666666666663,0.02522,10651.0,0,863321.0,21196018.0,13.0,0.0,0.0,0,0.0,863321.0,0.0,0.0
486,15399,1032,4810,460.0,46.0,0.024218,10678.0,0,1785000.0,28885298.0,13.0,0.0,0.0,0,0.0,1785000.0,0.0,-1.0
487,9644,1033,4782,12.0,5.0,0.0,10589.0,0,17599148.0,700693282.0,1.0,0.0,288538314.1999999,26230755,-2.1818181818181817,-8631607.0,0.0,0.0
488,13348,1033,4782,73.0,4.3125,0.0,10650.0,0,29109185.0,1558558119.399998,1.0,0.0,381227242.1999999,25415149,-1.6,3694036.0,0.0,0.0
489,17962,1038,4773,408.0,80.0,0.034985,10737.0,0,3500000.0,6888700.0,127.0,0.2222222222222222,241823854.1,4478219,0.4444444444444444,-978219.0,0.0,0.0
490,19258,1038,4692,975.0,23.51219512195122,0.033274,10766.0,0,1215000.0,11898700.0,123.0,0.0526315789473684,24667686.0,1298299,-5.631578947368421,-83299.0,0.0,-7.0
491,4226,1040,5297,178.0,10.411764705882351,0.000299,8122.0,0,9137415.0,9137415.0,4.0,0.0,0.0,0,0.0,9137415.0,0.0,0.0
492,6181,1040,5297,214.0,9.681818181818182,0.033316,8158.0,0,1818320.0,36091486.0,6.0,0.0,26504227.0,6626056,0.0,-4807736.0,0.0,0.0
493,15173,1040,5297,354.0,11.35483870967742,0.015314,8298.0,0,13280400.0,173376027.0,9.0,0.0,95595473.0,5310859,0.0,7969541.0,0.0,0.0
494,19288,1040,5297,436.0,11.72972972972973,0.012981,8380.0,0,23793336.0,231041511.0,9.0,0.0,127752066.0,4913541,0.0,18879795.0,0.0,0.0
495,12398,1041,955,10.0,80.0,0.067766,6380.0,1,247096.0,799256.0,161.09999999999943,0.0,0.0,0,0.0,247096.0,0.0,0.0
496,692,1042,4357,658.0,11.241379310344827,0.078904,7677.0,0,223720.0,119102991.0,161.09999999999943,0.0,13061407.0,4353802,-1.6666666666666667,-4130082.0,0.0,0.0
497,6168,1042,4357,766.0,10.324324324324325,0.080804,7785.0,0,4581500.0,166695236.0,161.09999999999943,0.1,47580259.0,4758025,-1.3,-176525.0,0.0,-5.0
498,19804,1051,4384,446.0,29.73333333333333,0.019356,7918.0,1,31298914.0,79720111.0,10.0,0.0,0.0,0,0.0,31298914.0,0.0,0.0
499,1957,1056,1255,232.0,28.875,0.071971,5952.0,1,5793548.0,24447941.0,19.0,0.8,48679232.0,1947169,46.88,3846379.0,0.0,0.0
500,2187,1058,367,99.0,88.0,0.043433,10465.0,0,3736600.0,3736600.0,68.0,0.0,280000.0,280000,-20.0,3456600.0,0.0,0.0
501,4387,1061,4914,142.0,17.75,0.247993,365.0,1,3927000.0,58033920.0,73.0,0.0,0.0,0,0.0,3927000.0,0.0,0.0
502,13668,1061,4143,73.0,72.0,0.201087,365.0,1,3808000.0,205232755.0,77.0,0.0,0.0,0,0.0,3808000.0,1.0,14.5
503,1967,1074,466,190.0,31.666666666666668,0.12961,782.0,0,649740.0,40224229.0,15.0,0.0,0.0,0,0.0,649740.0,0.0,0.0
504,10186,1074,591,497.0,32.86666666666667,0.100539,9994.0,1,220000.0,74805619.0,14.0,0.0,0.0,0,0.0,220000.0,0.0,-7.0
505,11710,1074,591,519.0,32.4375,0.097444,10016.0,1,220000.0,79925444.0,14.0,1.0,220000.0,220000,17.0,0.0,0.5,5.0
506,4707,1078,5039,225.0,35.166666666666664,0.095404,10519.0,0,18365270.0,31062622.0,52.0,0.0,0.0,0,0.0,18365270.0,0.0,0.0
507,8703,1078,4822,294.0,7.3076923076923075,0.091288,10583.0,1,14280298.0,255447043.0,72.0,0.0,0.0,0,0.0,14280298.0,0.0,-7.0
508,19389,1078,5432,465.0,450.0,0.088614,6415.0,1,3520874.0,291190935.0,81.0,0.0,0.0,0,0.0,3520874.0,0.5,16.0
509,2727,1084,4909,251.0,49.6,0.09437,10468.0,0,31575227.0,120020721.0,32.0,0.25,9682062.0,2420515,4.5,29154712.0,0.0,0.0
510,19807,1084,4909,554.0,17.838709677419356,0.036191,10771.0,0,43578160.04999998,774576026.0,16.0,0.5,295497118.04999995,12312379,44.5,31265781.049999986,0.0,0.0
511,2083,1085,4824,393.0,14.0,0.107868,10479.0,0,2502847.0,10584038.0,21.0,0.9333333333333332,104018427.0,6934561,24.933333333333334,-4431714.0,0.0,0.0
512,4987,1085,4824,432.0,13.741935483870968,0.104146,10518.0,1,4867102.0,42060514.0,19.0,0.8260869565217391,158297019.0,6882479,86.78260869565217,-2015377.0,0.0,-49.0
513,1427,1093,5215,311.0,22.214285714285715,0.029329,9468.0,1,43578160.04999998,978273003.0,25.0,0.0,0.0,0,0.0,43578160.04999998,0.0,0.0
514,2580,1102,4603,426.0,28.4,0.091431,9038.0,1,3058539.0,47844572.0,44.0,0.3333333333333333,42529113.0,14176371,9.333333333333334,-11117832.0,0.0,0.0
515,2924,1102,4608,427.0,30.5,0.089664,9007.0,0,1090336.0,49540650.0,42.0,0.0,0.0,0,0.0,1090336.0,1.0,14.0
516,7886,1102,4764,493.0,32.8,0.078332,10562.0,0,659222.0,84096447.0,40.0,0.0,0.0,0,0.0,659222.0,0.5,-2.0
517,13478,1102,4608,610.0,30.4,0.065473,9190.0,0,1148958.0,120872936.0,35.0,0.0,1090336.0,1090336,-18.0,58622.0,0.3333333333333333,-1.3333333333333333
518,19544,1102,4603,727.0,25.857142857142858,0.051328,9339.0,0,3635386.0,181701556.0,39.0,0.4814814814814814,250882652.14999995,9291950,-2.851851851851852,-5656564.0,0.25,-2.75
519,1223,1110,5079,287.0,3.6794871794871793,0.054471,10484.0,0,11460.0,8134972.0,161.09999999999943,0.0,0.0,0,0.0,11460.0,0.0,0.0
520,135,1112,613,358.0,7.595744680851064,0.042393,4984.0,0,5012875.0,62486900.0,52.0,0.6666666666666666,42015123.0,14005041,34.333333333333336,-8992166.0,0.0,0.0
521,8052,1112,613,484.0,7.430769230769231,0.04319,5110.0,1,565250.0,153160140.0,56.0,0.2857142857142857,437524311.1999999,15625868,7.892857142857143,-15060618.0,0.0,0.0
522,16812,1113,4748,5.0,1.0,0.256034,10707.0,1,7282800.0,34671840.0,5.0,0.8125,182739700.19999996,11421231,44.875,-4138431.0,0.0,0.0
523,13043,1114,826,672.0,112.0,0.016725,4360.0,1,2011100.0,150585157.0,83.0,0.0,892500.0,892500,-10.0,1118600.0,0.0,0.0
524,16166,1114,4660,1734.0,9.03125,0.016939,10687.0,0,14321286.0,256298730.0,83.0,0.0,1071000.0,1071000,-8.0,13250286.0,1.0,9.0
525,17578,1114,4955,141.0,70.5,0.016876,10721.0,0,3418632.0,308372689.0,71.0,0.0,5021800.0,5021800,-7.0,-1603168.0,0.5,0.5
526,18731,1114,5390,1620.0,67.375,0.016805,6966.0,0,3265360.0,337314338.0,63.0,0.0,76254416.0,15250883,-21.0,-11985523.0,0.3333333333333333,-6.666666666666667
527,9381,1118,4603,658.0,22.58620689655172,0.033677,9197.0,1,6783000.0,31391010.0,18.0,0.6470588235294118,159527476.09999996,9383969,9.823529411764708,-2600969.0,0.0,0.0
528,15047,1119,491,155.0,77.5,0.051322,1187.0,1,1463900.0,2927800.0,161.09999999999943,0.0,0.0,0,0.0,1463900.0,0.0,0.0
529,4092,1124,3323,350.0,6.232142857142857,0.054485,830.0,0,316094.0,154622795.0,55.0,0.0,10887253.0,2721813,-13.25,-2405719.0,0.0,0.0
530,13160,1124,3323,505.0,7.142857142857143,0.049472,985.0,0,2437239.0,405621268.0,49.0,0.3076923076923077,71875789.0,5528906,-3.692307692307693,-3091667.0,0.0,0.0
531,17164,1124,3323,566.0,7.546666666666667,0.044457,1046.0,0,1742160.0,510111020.0,47.0,0.25,123527188.04999998,7720449,-3.875,-5978289.0,0.0,-3.5
532,19742,1125,5332,137.0,44.333333333333336,0.053422,7946.0,1,22758750.0,146775619.0,19.0,0.0,0.0,0,0.0,22758750.0,0.0,0.0
533,16616,1126,5069,331.0,54.833333333333336,0.0,10701.0,1,3410670.0,29875210.0,8.0,0.0,0.0,0,0.0,3410670.0,0.0,0.0
534,3495,1128,4909,1533.0,16.473118279569892,0.017603,10483.0,0,2994040.0,10310755.0,19.0,0.1666666666666666,61382715.0,10230452,3.0,-7236412.0,0.0,0.0
535,6322,1128,3044,1592.0,10.70945945945946,0.017107,5167.0,0,4749885.0,21035630.0,17.0,0.2727272727272727,90682393.0,8243853,-7.727272727272727,-3493968.0,0.0,0.0
536,9255,1128,4909,1639.0,16.15841584158416,0.016725,10589.0,1,5857775.0,29211525.0,17.0,0.4,123058279.0,8203885,42.266666666666666,-2346110.0,0.0,-7.5
537,17900,1128,4909,1779.0,16.933333333333334,0.015879,10729.0,1,4255440.0,46500440.0,14.0,0.5,224325171.05,11216258,53.2,-6960818.0,0.3333333333333333,3.0
538,2918,1130,1067,214.0,17.666666666666668,0.026968,6148.0,0,10115000.0,74129189.0,8.0,0.0,5205417.0,2602708,-34.5,7512292.0,0.0,0.0
539,8659,1130,1067,316.0,17.555555555555557,0.058202,6250.0,1,7407750.0,109780469.0,13.0,0.0,60128561.04999998,12025712,-37.8,-4617962.0,0.0,-5.0
540,11604,1130,1067,366.0,17.38095238095238,0.049616,6300.0,0,15142750.0,144774906.0,16.0,0.125,71559282.04999998,8944910,-29.625,6197840.0,0.5,3.0
541,14214,1130,5179,169.0,24.0,0.054114,10326.0,0,7767004.0,155616716.0,17.0,0.0,3163615.0,3163615,-20.0,4603389.0,0.3333333333333333,-6.666666666666667
542,426,1132,4904,650.0,8.0625,0.067078,10419.0,0,5915202.0,325290669.0,18.0,0.0,10178036.0,2544509,-5.25,3370693.0,0.0,0.0
543,802,1132,4904,658.0,8.012195121951219,0.066552,10427.0,0,3079982.0,328370651.0,18.0,0.0,17458564.0,2909760,-4.333333333333333,170222.0,0.0,-5.0
544,3077,1132,4904,713.0,7.559139784946237,0.062857,10482.0,0,1856400.0,382308794.0,23.0,0.2105263157894736,159146528.04999998,4188066,-1.5,-2331666.0,0.0,-3.5
545,8900,1139,5121,26.0,80.0,0.183415,10603.0,0,3092201.0,35729516.0,16.0,0.0,0.0,0,0.0,3092201.0,0.0,0.0
546,17203,1139,5032,391.0,18.33333333333333,0.136598,10722.0,1,4510365.0,160274192.0,16.0,0.0,0.0,0,0.0,4510365.0,0.0,-8.0
547,1109,1143,4904,632.0,3.1758793969849246,0.021529,10435.0,0,4849430.0,722895932.0,25.0,0.0,30340193.0,2528349,-2.9166666666666665,2321081.0,0.0,0.0
548,1495,1143,4904,638.0,3.185,0.021264,10441.0,1,1332800.0,743801212.0,22.0,0.0,41601605.0,2971543,-2.857142857142857,-1638743.0,0.0,0.0
549,1862,1143,4904,646.0,3.161764705882353,0.021082,10449.0,0,3143546.0,758876079.0,22.0,0.1111111111111111,56659985.0,3147776,-1.6666666666666667,-4230.0,0.5,2.5
550,2149,1143,4904,653.0,3.154589371980676,0.020958,10456.0,0,474296.0,759350375.0,23.0,0.1304347826086956,62808995.0,2730825,-1.3043478260869563,-2256529.0,0.3333333333333333,1.6666666666666667
551,2442,1143,4904,659.0,3.138095238095238,0.020781,10462.0,1,976752.0,776008153.0,23.0,0.1111111111111111,64868776.0,2402547,-1.851851851851852,-1425795.0,0.25,-0.5
552,4615,1143,4904,703.0,3.0565217391304347,0.020295,10506.0,0,193075.0,845219788.0,22.0,0.3137254901960784,245164978.05,4807156,-1.5490196078431373,-4614081.0,0.4,2.4
553,4747,1143,4904,714.0,3.0382978723404257,0.020045,10517.0,0,1754441.0,856806240.0,22.0,0.3214285714285714,261272760.05,4665585,-1.6071428571428572,-2911144.0,0.3333333333333333,1.1666666666666667
554,9216,1143,4904,780.0,2.961977186311787,0.018345,10583.0,0,113526.0,1005417668.0,26.0,0.2608695652173913,418794519.1,4552114,-2.717391304347826,-4438588.0,0.2857142857142857,-0.1428571428571428
555,9479,1143,4904,787.0,2.943820224719101,0.018126,10590.0,0,419118.0,1037383962.0,26.0,0.2525252525252525,435070276.1,4394649,-0.7676767676767676,-3975531.0,0.25,-1.75
556,11457,1143,4904,820.0,2.939068100358423,0.017572,10623.0,0,243386.0,1071068679.0,22.0,0.217391304347826,490087809.1,4261633,-1.1565217391304348,-4018247.0,0.2222222222222222,-2.333333333333333
557,11645,1143,4904,821.0,2.932142857142857,0.017555,10624.0,0,86454.0,1073136900.0,22.0,0.2136752136752136,491024175.1,4196787,-1.2222222222222223,-4110333.0,0.2,-2.6
558,11796,1143,4904,822.0,2.932142857142857,0.017459,10625.0,0,2899913.0,1084738004.0,22.0,0.211864406779661,491110629.1,4161954,-1.2542372881355932,-1262041.0,0.1818181818181818,-2.8181818181818183
559,12169,1143,4904,828.0,2.936170212765957,0.017282,10631.0,0,5099073.0,1121546678.0,22.0,0.2049180327868852,499439798.1,4093768,-1.4918032786885247,1005305.0,0.1666666666666666,-3.1666666666666665
560,14158,1143,4904,858.0,2.905084745762712,0.016676,10661.0,0,178500.0,1173994785.0,21.0,0.2056737588652482,590864857.0999999,4190530,-2.120567375886525,-4012030.0,0.1538461538461538,-3.3076923076923075
561,16431,1143,4904,892.0,2.8774193548387097,0.016063,10695.0,0,249900.0,1280489152.0,22.0,0.175438596491228,718447189.15,4201445,-2.543859649122807,-3951545.0,0.1428571428571428,-3.571428571428572
562,17045,1143,4904,907.0,2.888535031847134,0.01588,10710.0,0,333200.0,1306476630.0,22.0,0.1694915254237288,733468434.15,4143889,-2.593220338983051,-3810689.0,0.1333333333333333,-3.8
563,17539,1143,4904,920.0,2.884012539184953,0.015787,10723.0,0,1956360.0,1316290426.0,24.0,0.1702127659574468,774690928.15,4120696,-2.5904255319148937,-2164336.0,0.125,-3.9375
564,19530,1143,4904,959.0,2.8456973293768546,0.01501,10762.0,0,4308738.0,1426279319.0,22.0,0.1658767772511848,818006820.15,3876809,-2.5118483412322274,431929.0,0.1176470588235294,-4.0
565,3664,1149,4677,401.0,26.666666666666668,0.066233,10485.0,1,24600000.0,1034949256.0,21.0,0.0,0.0,0,0.0,24600000.0,0.0,0.0
566,5086,1149,4675,398.0,24.875,0.062562,10513.0,0,17017000.0,1252944724.0,23.0,0.0,0.0,0,0.0,17017000.0,1.0,36.0
567,5402,1149,4693,421.0,24.705882352941178,0.060877,11973.0,0,7550423.0,1302596839.0,23.0,0.1578947368421052,165724961.0,8722366,-7.7894736842105265,-1171943.0,0.5,16.0
568,8097,1149,613,458.0,25.444444444444443,0.056829,5110.0,0,2975000.0,1558558119.399998,24.0,0.3103448275862069,438089561.1999999,15106536,8.241379310344827,-12131536.0,0.5,16.75
569,8951,1149,4675,465.0,25.666666666666668,0.055374,10580.0,0,7735000.0,1558558119.399998,24.0,0.0,17017000.0,17017000,-4.0,-9282000.0,0.4,13.4
570,10053,1149,4856,497.0,33.13333333333333,0.055596,10596.0,0,2975000.0,1558558119.399998,24.0,0.0,212279247.05,14151949,-7.0,-11176949.0,0.3333333333333333,9.5
571,10407,1149,4677,519.0,27.31578947368421,0.055135,10603.0,1,25800000.0,1558558119.399998,24.0,1.0,29871700.0,14935850,89.5,10864150.0,0.2857142857142857,7.142857142857143
572,10678,1149,2200,525.0,29.11111111111111,0.053759,5583.0,1,18326000.0,1558558119.399998,25.0,0.0714285714285714,292913968.0,20922426,-4.071428571428571,-2596426.0,0.375,12.625
573,11902,1149,4693,527.0,26.3,0.052639,12079.0,0,9982910.0,1558558119.399998,25.0,0.1521739130434782,335935249.0,7302940,-4.0,2679970.0,0.4444444444444444,11.666666666666666
574,12366,1149,4856,534.0,31.352941176470587,0.052032,10633.0,0,11923800.0,1558558119.399998,25.0,0.1363636363636363,231575706.05,10526168,-1.0454545454545454,1397632.0,0.4,9.8
575,13719,1149,4693,554.0,25.181818181818183,0.05011,12106.0,0,8476370.0,1558558119.399998,25.0,0.1607142857142857,417462147.0,7454681,-3.9642857142857135,1021689.0,0.3636363636363636,8.454545454545455
576,17663,1149,2200,638.0,27.73913043478261,0.048379,5696.0,0,27143900.0,1558558119.399998,26.0,0.1428571428571428,400327215.05,19063200,-1.2857142857142858,8080700.0,0.3333333333333333,7.583333333333333
577,18962,1149,4675,634.0,23.48148148148148,0.047096,10749.0,0,43472485.0,1558558119.399998,25.0,0.0,24752000.0,12376000,-7.0,31096485.0,0.3076923076923077,6.461538461538462
578,18993,1149,4675,637.0,23.48148148148148,0.049953,10752.0,0,20828280.0,1558558119.399998,25.0,0.0,68224485.0,22741495,-17.333333333333332,-1913215.0,0.2857142857142857,3.2857142857142856
579,15238,1150,3247,176.0,6.84,0.0,1023.0,1,3655841.0,14682375.0,8.0,0.0,0.0,0,0.0,3655841.0,0.0,0.0
580,7407,1152,5150,0.0,80.0,0.0,10553.0,0,43578160.04999998,800000000.0,1.0,0.0,174312640.19999993,43578160,0.0,0.0499999821186065,0.0,0.0
581,15797,1172,4696,731.0,9.164556962025316,0.184258,10688.0,0,5615285.0,82341785.0,26.0,0.0,180765127.0,15063760,-15.416666666666666,-9448475.0,0.0,0.0
582,5871,1173,5012,78.0,26.0,0.054751,10527.0,0,2043861.0,59187514.0,33.0,0.0,0.0,0,0.0,2043861.0,0.0,0.0
583,12244,1178,4441,0.0,80.0,0.029004,7280.0,0,6290935.0,6290935.0,8.0,0.0,0.0,0,0.0,6290935.0,0.0,0.0
584,10844,1181,964,378.0,21.764705882352946,0.0,3979.0,1,2439500.0,2439500.0,24.0,0.6,44687476.0,8937495,17.0,-6497995.0,0.0,0.0
585,15906,1184,740,335.0,14.565217391304348,0.0,4738.0,1,2023000.0,13863500.0,31.0,1.0,10083750.0,3361250,124.0,-1338250.0,0.0,0.0
586,5650,1189,1167,193.0,64.33333333333333,0.185405,6128.0,1,19508877.0,49307682.0,4.0,0.0,0.0,0,0.0,19508877.0,0.0,0.0
587,7131,1189,1167,218.0,54.25,0.10798,6153.0,1,10362753.0,59670435.0,5.0,1.0,19508877.0,19508877,441.0,-9146124.0,1.0,441.0
588,12312,1192,4904,726.0,9.139240506329116,0.022011,10636.0,1,2667584.0,221272632.0,1.0,0.1984126984126984,513883653.1,4078441,-1.5952380952380951,-1410857.0,0.0,0.0
589,14946,1192,4904,768.0,9.107142857142858,0.02139,10678.0,0,862750.0,232631678.0,1.0,0.1858974358974359,685126146.15,4391834,-2.41025641025641,-3529084.0,1.0,5.0
590,17843,1192,4904,818.0,8.880434782608695,0.018441,10728.0,0,553350.0,283947657.0,1.0,0.1666666666666666,780286352.15,4063991,-2.59375,-3510641.0,0.5,2.5
591,19313,1192,4904,848.0,9.0,0.017723,10758.0,0,1844500.0,298685113.0,1.0,0.1682692307692307,812315823.15,3905364,-2.5,-2060864.0,0.3333333333333333,0.0
592,446,1194,5004,212.0,51.25,0.0,10421.0,0,4003755.0,44041305.0,11.0,0.0,0.0,0,0.0,4003755.0,0.0,0.0
593,5210,1194,4715,0.0,80.0,0.0,10517.0,0,4057900.0,61557510.0,19.0,0.1578947368421052,142063003.04999998,7477000,-8.894736842105264,-3419100.0,0.0,-5.0
594,200,1202,1255,65.0,20.0,0.285031,5923.0,1,2667696.0,11795997.0,2.0,1.0,12483359.0,2080559,65.66666666666667,587137.0,0.0,0.0
595,7568,1205,5234,221.0,36.16666666666666,0.248059,9344.0,0,43578160.04999998,135660000.0,4.0,0.7142857142857143,331459763.15,23675697,22.571428571428573,19902463.049999986,0.0,0.0
596,600,1211,4979,207.0,7.923076923076923,0.085926,10420.0,0,3034500.0,17517276.0,43.0,0.0,0.0,0,0.0,3034500.0,0.0,0.0
597,8356,1211,4643,158.0,25.666666666666668,0.132611,10574.0,0,3248700.0,66956259.0,38.0,0.0,0.0,0,0.0,3248700.0,0.0,-1.0
598,807,1213,4904,662.0,5.883928571428571,0.081243,10433.0,0,674671.0,197362991.0,4.0,0.0,23927910.0,2658656,-3.111111111111111,-1983985.0,0.0,0.0
599,2877,1213,4904,700.0,5.825,0.077342,10471.0,0,4105460.0,223703502.0,5.0,0.2285714285714285,106577244.0,3045064,-1.0571428571428572,1060396.0,0.0,-7.0
600,4326,1213,4904,732.0,5.879032258064516,0.073863,10503.0,1,557813.0,243411235.0,5.0,0.2608695652173913,237142784.05,5155277,-1.7391304347826086,-4597464.0,0.0,-3.5
601,14680,1213,4904,897.0,6.047297297297297,0.068659,10668.0,0,3012366.0,303221134.0,2.0,0.1972789115646258,628110086.0999999,4272857,-2.2448979591836733,-1260491.0,0.3333333333333333,-2.0
602,3392,1222,2266,1516.0,7.046511627906977,0.070904,1719.0,1,6189868.0,0.0,161.09999999999943,0.0,0.0,0,0.0,6189868.0,0.0,0.0
603,6667,1234,934,98.0,71.0,0.048278,4008.0,1,559300.0,134950870.0,161.09999999999943,0.0,0.0,0,0.0,559300.0,0.0,0.0
604,7302,1234,1021,135.0,59.0,0.04833,3788.0,1,535500.0,139413370.0,161.09999999999943,0.0,0.0,0,0.0,535500.0,1.0,3.0
605,8318,1239,5234,179.0,86.0,0.044872,9316.0,1,37273775.0,70504525.0,161.09999999999943,0.5714285714285714,121018077.0,17288296,8.571428571428571,19985479.0,0.0,0.0
606,15499,1240,102,133.0,42.0,0.009358,365.0,1,2258501.0,14264340.0,24.0,0.0,0.0,0,0.0,2258501.0,0.0,0.0
607,14932,1246,2169,1316.0,87.73333333333333,0.0,2084.0,1,2379600.0,2379600.0,15.0,0.0,0.0,0,0.0,2379600.0,0.0,0.0
608,7690,1250,3084,315.0,1.598984771573604,0.053665,5180.0,0,149940.0,43668206.0,161.09999999999943,0.0,0.0,0,0.0,149940.0,0.0,0.0
609,3643,1259,4549,147.0,45.0,0.044155,10217.0,1,575127.0,3061841.0,161.09999999999943,0.0,0.0,0,0.0,575127.0,0.0,0.0
610,13771,1261,4709,154.0,13.909090909090908,0.02238,10653.0,1,3078530.0,4401905.0,4.0,0.0,773500.0,773500,-8.0,2305030.0,0.0,0.0
611,2308,1264,4724,83.0,41.5,0.204717,10456.0,1,6919364.0,155470019.0,38.0,0.0,0.0,0,0.0,6919364.0,0.0,0.0
612,2672,1264,4909,451.0,10.465116279069768,0.196248,10465.0,0,5448467.0,160918486.0,39.0,0.3333333333333333,4233595.0,1411198,6.0,4037269.0,1.0,10.0
613,9059,1264,4909,567.0,11.551020408163266,0.218024,10581.0,1,3259474.0,205002316.0,27.0,0.3076923076923077,90345821.0,6949678,16.76923076923077,-3690204.0,0.5,5.0
614,9984,1264,4909,582.0,11.62,0.210254,10596.0,1,3658450.0,210243703.0,27.0,0.4375,128916054.0,8057253,41.125,-4398803.0,0.6666666666666666,141.0
615,18451,1266,4818,1066.0,25.951219512195124,0.06219,10743.0,0,8716871.0,140732407.0,26.0,0.0,0.0,0,0.0,8716871.0,0.0,0.0
616,1673,1267,5182,653.0,25.03846153846154,0.035661,10021.0,0,614631.0,113852487.0,9.0,0.0,0.0,0,0.0,614631.0,0.0,0.0
617,7915,1267,4773,771.0,16.382978723404257,0.033964,10562.0,0,3025869.0,235249164.0,9.0,0.3333333333333333,86044640.0,3585193,-2.0,-559324.0,0.0,-1.0
